release_year,runtime_minutes,success_class,log_budget,log_google_trends_average,is_summer_release,is_holiday_release,genre_count,is_franchise,num_production_companies,country_count,language_count,is_english,director_avg_gross,writer_avg_gross,creative_type_encoded,genre_Action,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Multiple Genres,genre_Musical,genre_Reality,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Unknown,genre_Western,primary_genre_encoded
2021,105.0,0.0,19.035866388448003,3.030601099204815,1,0,1,0,0,1,1,0,16.84686384099254,16.671973522592502,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2019,125.0,1.0,19.019517250535575,3.4054892337436966,1,0,1,0,2,3,1,1,17.922468151517084,18.687336171886766,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,125.0,1.0,19.00846741441004,3.9171710219455473,0,0,1,1,1,2,1,1,16.989424288246227,20.284144432085114,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,105.0,1.0,19.00846741441004,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2014,97.0,1.0,19.00846741441004,3.5645224377654547,1,0,1,1,1,2,1,1,0.0,19.93073370559805,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,125.0,1.0,19.00846741441004,3.594214227572858,0,1,1,1,2,2,1,1,20.33301327772875,20.595703350262472,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,100.0,1.0,19.00846741441004,3.033711521619207,1,0,1,0,2,2,1,1,0.0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,118.0,1.0,19.00846741441004,2.679694975347085,0,0,1,1,2,2,1,1,0.0,20.85087770389768,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,125.0,1.0,19.00846741441004,2.853871355676638,0,0,1,1,1,2,1,1,16.837590285942333,20.74984059765465,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,91.0,0.0,19.00846741441004,3.118520682549444,1,0,1,1,3,5,4,1,18.815571869689364,19.49202714163959,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,105.0,0.0,19.00846741441004,3.948137161252366,1,0,1,0,0,1,1,0,20.6525564395872,19.690452460510606,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,125.0,0.0,19.00846741441004,3.5042972795318135,0,1,1,0,2,3,1,1,17.25288024772462,18.61575236850218,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,119.0,0.0,19.00846741441004,3.102704393106159,0,0,1,1,2,2,1,1,19.09221196492022,18.606795057476084,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105.0,0.0,19.00846741441004,2.8255942595797765,1,0,1,0,0,1,1,0,17.667060250723445,17.889770707408868,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2022,102.0,0.0,19.00846741441004,3.4453685999752928,0,1,1,0,2,2,1,1,19.453882247139276,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,125.0,0.0,19.00289636939162,2.9925012529725445,0,0,1,0,5,2,1,1,18.842853807120445,18.74748103321948,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,105.0,1.0,18.997294113874336,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,125.0,1.0,18.997294113874336,3.776092423685642,1,0,1,1,7,2,1,1,19.21941102989735,20.10693388600385,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,105.0,1.0,18.997294113874336,3.2813961818495345,1,0,1,0,0,1,1,0,18.543978747953872,18.437097767904053,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2014,125.0,1.0,18.997294113874336,3.4687555326734465,1,0,1,1,4,2,1,1,18.036538907293345,18.43717270321925,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,125.0,1.0,18.99166029618782,3.5844145945840546,1,0,1,1,3,2,1,1,18.767085128831976,19.666405387313677,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,124.0,1.0,18.980296537602072,3.2071949652554452,0,0,1,1,1,2,1,1,14.709558949321481,20.46304638552211,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,105.0,1.0,18.980296537602072,3.5042972795318135,0,0,1,0,0,1,1,0,18.801895430031607,18.27597991604592,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,95.0,1.0,18.980296537602072,3.932457943842453,1,0,1,1,1,2,1,1,20.277434070487743,20.087772895981246,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,125.0,1.0,18.980296537602072,3.717498259419589,1,0,1,1,3,2,1,1,11.87519771472471,20.509643558406168,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,123.0,1.0,18.980296537602072,2.957929908907456,1,0,1,1,5,2,1,1,17.480020024388963,17.905465092796458,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,89.0,1.0,18.980296537602072,4.118250083075655,1,0,1,0,2,2,1,1,20.144310428055828,20.456483010180705,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,105.0,1.0,18.980296537602072,3.916528967348852,0,0,1,1,2,2,1,1,20.41099889741802,20.7898767619833,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2018,112.0,1.0,18.980296537602072,3.1368957578544383,0,1,1,1,2,2,1,1,20.382344686651866,20.74157212567838,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,95.0,1.0,18.980296537602072,3.2032708267993106,0,0,1,0,1,2,1,1,20.654824898473546,20.33495033290813,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,109.0,1.0,18.980296537602072,3.062787785700716,1,0,1,1,2,2,1,1,0.0,20.237372383544788,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,118.0,0.0,18.980296537602072,1.4412101187160054,1,0,1,1,4,2,1,1,18.382908118768718,18.630695122907948,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,107.0,0.0,18.980296537602072,3.033711521619207,1,0,1,0,2,2,1,1,18.868335128256504,18.280669771845883,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
2008,105.0,1.0,18.980296537602072,3.091042453358316,1,0,1,0,0,1,1,0,18.569855541765943,19.000755395223862,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,96.0,0.0,18.980296537602072,2.962942450731,1,0,1,1,2,2,1,1,18.966174557473806,19.64251020046406,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1995,125.0,0.0,18.980296537602072,3.033711521619207,1,0,1,0,1,2,1,1,16.20561917259448,16.95149608573824,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,103.0,0.0,18.980296537602072,3.7863866322388033,0,0,1,0,4,2,1,1,17.331657149389358,19.24309760445287,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,125.0,0.0,18.980296537602072,2.666331747534918,1,0,1,0,6,3,1,1,17.79415915594678,19.27169556222411,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,125.0,0.0,18.980296537602072,4.215229115335487,0,1,1,1,2,3,2,1,0.0,19.284624816768495,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,100.0,0.0,18.980296537602072,3.4955295662785035,0,0,1,0,1,3,1,1,0.0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,125.0,1.0,18.951309000896888,3.096890423240739,1,0,1,1,5,2,1,1,18.301010516403345,21.236726172010346,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,121.0,1.0,18.951309000896888,3.2946414085995555,1,0,1,1,1,2,1,1,15.641469659482686,16.60641642972424,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,125.0,1.0,18.951309000896888,3.678340240225765,0,0,1,1,3,2,1,1,18.320162758728394,20.186913542360166,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,125.0,1.0,18.951309000896888,3.540491706539899,0,0,1,1,1,4,3,1,17.014532431189878,19.890945520255794,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,125.0,1.0,18.951309000896888,3.347070421451033,1,0,1,1,3,2,1,1,17.2215207011174,18.455258306246943,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,105.0,0.0,18.951309000896888,3.033711521619207,0,1,1,0,0,1,1,0,19.52170816775244,19.396284278402597,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2012,125.0,1.0,18.951309000896888,3.8045096364092186,1,0,1,1,1,2,1,1,0.0,17.855179004918778,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,109.0,1.0,18.951309000896888,3.033711521619207,1,0,1,1,0,1,1,0,18.19767883126878,18.361436958361033,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,125.0,0.0,18.951309000896888,3.033711521619207,1,0,1,0,1,2,1,1,18.155530796505946,18.284082214404762,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,125.0,1.0,18.951309000896888,3.4906251915634137,0,0,1,1,4,2,1,1,18.710668108405216,18.51210891024805,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,125.0,1.0,18.951309000896888,3.1396929624754994,1,0,1,1,4,2,1,1,17.93922977926102,20.124642371460066,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,125.0,0.0,18.951309000896888,3.678340240225765,1,0,1,0,1,2,1,1,19.26379468550149,19.955875884783524,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,122.0,1.0,18.951309000896888,3.3425197878870367,0,0,1,0,3,2,1,1,17.280734640853396,19.704200845255475,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,113.0,0.0,18.951309000896888,3.8370213337958456,1,0,1,1,4,2,1,1,18.541235613227606,20.01676171933379,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,125.0,0.0,18.939474543319914,3.4906251915634137,1,0,1,1,3,3,1,1,17.832682314620655,19.756901400892662,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,93.0,1.0,18.92145603792546,2.888578035442138,1,0,1,1,1,2,1,1,18.291539751290188,20.393048297004317,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,115.0,1.0,18.92145603792546,3.453565367179471,0,0,1,1,1,2,1,1,18.664056799727973,20.493411959961517,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,108.0,1.0,18.92145603792546,3.9171710219455473,0,0,1,0,1,2,1,1,19.608569988469295,20.42681988833898,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,91.0,1.0,18.92145603792546,3.0998016334481977,0,0,1,1,1,2,1,1,19.320028746959512,19.899984601987963,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,125.0,1.0,18.92145603792546,3.2874384963054974,0,1,1,0,2,2,1,1,18.582670288378097,19.374187756869684,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,101.0,1.0,18.92145603792546,1.4412101187160054,0,1,1,1,1,2,1,1,0.0,15.87756837444396,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,125.0,1.0,18.92145603792546,3.5225582386664227,0,0,1,1,0,2,1,1,0.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,119.0,1.0,18.92145603792546,3.2753171357731525,1,0,1,1,1,2,1,1,19.356214763724854,19.989001402731667,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,118.0,0.0,18.909260764906005,3.033711521619207,1,0,1,0,8,3,2,1,0.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,123.0,1.0,18.8906843794481,3.6912958870255648,0,0,1,1,2,2,1,1,0.0,0.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2019,125.0,1.0,18.8906843794481,3.7529138159264854,1,0,1,1,3,2,1,1,16.234662818216073,20.827984083376755,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,125.0,1.0,18.8906843794481,3.980585676865443,0,1,1,1,6,2,1,1,18.511677113165142,18.68418027151442,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,92.0,1.0,18.8906843794481,3.6074244593096645,1,0,1,1,2,2,1,1,0.0,20.65482489847355,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,125.0,1.0,18.8906843794481,2.814055670023283,1,0,1,0,3,5,3,1,17.887652058982535,17.755504049175112,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2015,105.0,1.0,18.8906843794481,3.594214227572858,0,1,1,0,0,1,1,0,19.80318123645693,20.457443271042006,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2013,125.0,1.0,18.8906843794481,3.033711521619207,1,0,1,1,4,2,1,1,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,125.0,1.0,18.8906843794481,3.640129611712216,1,0,1,1,4,2,1,1,15.545346927301338,18.951622949999305,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,125.0,1.0,18.8906843794481,3.2188758248682006,1,0,1,1,3,2,1,1,19.540363138629257,19.350763815978883,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,125.0,1.0,18.8906843794481,3.021211358854976,1,0,1,1,6,3,1,1,17.803451198113564,19.981901066173574,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,105.0,1.0,18.8906843794481,3.2137011690781834,0,1,1,0,0,1,1,0,18.714436349745192,18.15611190470791,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,18.8906843794481,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2006,98.0,0.0,18.8906843794481,2.6595825655599894,1,0,1,0,0,1,1,0,18.896229933342614,18.46088893093131,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,123.0,1.0,18.8906843794481,3.129868322046981,1,0,1,0,4,2,1,1,17.47186237066326,17.590574537152225,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,105.0,0.0,18.884414766473814,3.9895812397740205,0,1,1,0,0,1,1,0,17.435274832930336,18.99521905271251,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,107.0,0.0,18.86536657162407,3.022782451087017,0,0,1,0,5,2,1,1,18.561934484405416,18.658822409359807,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2024,122.0,1.0,18.858935681335133,3.635886923973426,1,0,1,1,3,2,1,1,16.554714405372728,20.02857906782799,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2010,105.0,1.0,18.858935681335133,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2021,105.0,1.0,18.858935681335133,2.930763552366765,0,0,1,0,0,1,1,0,11.528620805830784,20.561314721505834,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,125.0,1.0,18.858935681335133,3.033711521619207,1,0,1,1,2,2,1,1,0.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,111.0,0.0,18.858935681335133,3.6969116258112007,0,0,1,1,4,2,1,1,0.0,19.925345818148376,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,125.0,0.0,18.858935681335133,3.033711521619207,0,1,1,0,3,4,1,1,17.32932566233906,18.000854917564773,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,125.0,1.0,18.839391085389497,2.7144810914325004,1,0,1,1,2,2,1,1,18.01156126508966,19.06586574397628,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,125.0,1.0,18.836096189514357,3.033711521619207,1,0,1,0,2,3,2,1,19.510847375820727,18.508032259262322,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,125.0,1.0,18.832790401401716,4.082446098430486,1,0,1,1,4,2,1,1,19.465160757883208,19.160818683113067,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,103.0,1.0,18.826145858727198,2.9973438774483325,0,1,1,1,1,2,1,1,20.961694705504915,20.31340909460897,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2024,100.0,1.0,18.826145858727198,3.000559314302307,0,1,1,1,1,2,1,1,0.0,20.114230305006483,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2025,105.0,1.0,18.826145858727198,3.0414455122189437,0,0,1,0,0,1,1,0,16.2499964559633,19.814976190062826,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2017,125.0,1.0,18.826145858727198,3.6135300168721494,1,0,1,1,8,2,1,1,17.97751878422394,20.073999301999486,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,102.0,1.0,18.826145858727198,4.0884130269019785,0,1,1,1,1,2,1,1,19.920731868383655,20.02311724762535,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2016,108.0,1.0,18.826145858727198,4.133358471528093,0,0,1,1,2,2,1,1,20.02311724762535,20.49240597656513,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,125.0,1.0,18.826145858727198,2.89573370103755,0,1,1,1,1,2,1,1,18.61673467964216,20.446079617810486,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2007,125.0,1.0,18.826145858727198,3.502355531348903,1,0,1,1,1,3,1,1,0.0,20.55780129071265,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,125.0,1.0,18.826145858727198,3.7551805339351763,0,1,1,1,2,3,1,1,18.003302650830307,20.535631083173307,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,105.0,1.0,18.826145858727198,3.033711521619207,1,0,1,0,0,1,1,0,17.861668561958737,17.987123828775342,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2025,91.0,1.0,18.826145858727198,3.999088144413434,1,0,1,1,1,2,1,1,19.91159745140704,20.108787019556218,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,100.0,1.0,18.826145858727198,3.2493737412811283,0,1,1,1,3,2,1,1,19.21635542847944,19.12911096241428,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2016,113.0,1.0,18.826145858727198,4.080267448331264,0,0,1,1,2,2,1,1,19.94789211864552,19.492674522481167,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2008,92.0,1.0,18.826145858727198,3.6872652487593953,1,0,1,1,5,2,1,1,17.823355925109766,16.168216358134117,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,125.0,1.0,18.826145858727198,3.371735348931839,0,0,1,1,1,2,1,1,16.198763562460762,21.208744271275762,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,115.0,1.0,18.826145858727198,3.2753171357731525,1,0,1,1,4,2,1,1,18.524376750931864,18.027437682843086,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,110.0,1.0,18.826145858727198,3.2777531905710338,1,0,1,0,2,2,1,1,18.767822702062865,20.657227367982664,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,111.0,1.0,18.826145858727198,3.730733174286711,0,0,1,1,2,2,1,1,0.0,20.318743433146516,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,125.0,1.0,18.826145858727198,3.2801833254243253,1,0,1,1,1,2,1,1,16.145400647110314,18.16891467858289,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,105.0,1.0,18.826145858727198,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2017,107.0,1.0,18.826145858727198,3.2253067151984913,1,0,1,0,4,5,1,1,18.77114952371742,18.967972401875322,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,113.0,1.0,18.826145858727198,3.3194507141126337,0,0,1,1,3,2,1,1,16.845167289509497,20.217003493150706,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,89.0,1.0,18.826145858727198,3.361718570688368,0,1,1,1,1,2,1,1,20.13728476158597,20.13728476158597,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,107.0,1.0,18.826145858727198,3.5320369826209665,1,0,1,1,5,2,1,1,16.685118303420346,18.609244457317963,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,105.0,1.0,18.826145858727198,2.8236803833974924,1,0,1,1,2,2,1,1,18.867395243680246,18.06306789804072,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,90.0,1.0,18.826145858727198,3.42667646696314,1,0,1,1,1,2,1,1,0.0,19.97833494687768,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,120.0,1.0,18.826145858727198,3.0021631638842816,1,0,1,1,1,2,1,1,17.733498668893997,18.235356963477102,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,104.0,1.0,18.826145858727198,0.0,1,0,1,1,3,3,1,1,19.459311695600423,20.65407732382154,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2003,105.0,1.0,18.826145858727198,3.033711521619207,0,1,1,0,0,1,1,0,18.71452431634797,18.59540182786312,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2018,125.0,1.0,18.826145858727198,3.8473984590851367,0,0,1,0,6,2,1,1,19.423678621430188,17.019765850095844,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,85.0,1.0,18.826145858727198,3.2543675094616153,0,1,1,0,1,2,1,1,15.093273548240958,19.33856140721548,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,125.0,1.0,18.826145858727198,2.786602965614593,1,0,1,1,1,2,1,1,0.0,19.941720125015628,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,105.0,1.0,18.826145858727198,3.146651932799803,1,0,1,0,0,1,1,0,18.612220775014315,20.4590664877404,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,125.0,1.0,18.826145858727198,3.033711521619207,1,0,1,0,2,4,1,1,18.67630753065881,18.143131361962855,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,105.0,1.0,18.826145858727198,3.1726629817130694,1,0,1,0,0,1,1,0,19.310283651380576,19.339576838860502,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,90.0,0.0,18.826145858727198,3.0101440522152942,0,1,1,0,2,2,1,1,19.20281446582997,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,87.0,0.0,18.826145858727198,3.4129559351002334,1,0,1,0,2,2,1,1,0.0,18.724409550052908,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,96.0,1.0,18.826145858727198,3.2789689961919235,0,1,1,0,2,2,1,1,0.0,19.950275473306576,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,109.0,0.0,18.826145858727198,3.217584669104581,0,1,1,0,2,2,1,1,20.741572125678378,20.741572125678378,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,105.0,0.0,18.826145858727198,1.4412101187160054,0,0,1,0,0,1,1,0,18.525919521726436,18.878474749724358,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2012,99.0,1.0,18.826145858727198,3.811667863109389,0,0,1,1,6,3,1,1,17.70481995658009,18.812602783644124,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,115.0,0.0,18.826145858727198,3.2630470431813383,0,1,1,0,3,2,1,1,19.528776423548283,16.339306977632013,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,112.0,0.0,18.826145858727198,3.704085829559201,1,0,1,0,5,2,1,1,18.833840106132,18.648282103352777,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2013,125.0,0.0,18.826145858727198,2.9444389791664403,1,0,1,0,3,2,1,1,19.387007377529354,18.22346956727626,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2025,98.0,0.0,18.826145858727198,3.732278769648492,1,0,1,0,2,2,1,1,20.495280378747175,20.06062308982263,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,115.0,0.0,18.826145858727198,3.669334858040966,1,0,1,1,3,2,1,1,17.631013049352294,19.182494896233035,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2023,123.0,0.0,18.826145858727198,3.5636087784967803,1,0,1,0,2,2,1,1,15.50260778620251,18.804562686949627,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2010,105.0,0.0,18.826145858727198,3.190078023314747,0,0,1,0,0,1,1,0,19.201020122547472,19.047950965770188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,105.0,1.0,18.826145858727198,3.752157100037179,0,1,1,0,0,1,1,0,18.346646033730305,20.091893958974605,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,111.0,0.0,18.826145858727198,4.2780093025625225,0,0,1,0,4,2,1,1,18.18541060369289,20.595165541179053,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,88.0,0.0,18.826145858727198,2.7806208939370456,0,0,1,0,2,2,1,1,18.806639556358228,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,124.0,0.0,18.826145858727198,2.99411806819945,0,0,1,0,6,2,1,1,19.327433425232663,20.44576871996651,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,105.0,0.0,18.826145858727198,3.345934702987106,0,1,1,0,0,1,1,0,19.223298733931422,19.223298733931422,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2006,85.0,0.0,18.819456870621142,2.916898512229593,0,1,1,0,3,2,1,1,0.0,19.244992410096053,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,114.0,1.0,18.7922443072814,3.2071949652554452,1,0,1,1,6,2,1,1,18.7013681840003,17.87788403093406,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2024,125.0,1.0,18.7922443072814,3.6100456927895386,0,1,1,1,2,2,1,1,18.38806656237112,18.69598197795283,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2012,105.0,1.0,18.7922443072814,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,105.0,1.0,18.7922443072814,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2014,102.0,1.0,18.7922443072814,3.9853933784335456,1,0,1,1,1,2,1,1,19.669353956582622,20.018679166205736,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,88.0,1.0,18.7922443072814,3.033711521619207,1,0,1,0,2,2,1,1,0.0,20.062468778476667,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
